,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,ColTime
4307,-0.3551854436121,11.2165927481929,5.06190032462394,-1.47698167893385,0,1,0,1,0,1,0,-3.4271923591346383
4308,-0.530834516354361,13.8461538461539,9.69110831421006,-0.0473532242514523,0,1,1,0,0,1,0,-204.6557223379111
4309,-0.527163561763189,12.3889577034633,7.3617941417001,-0.920364036794368,1,0,0,1,0,1,0,-7.998785097406959
4310,-2.05101671630978,16.6129764788496,14.2602070198245,-2.70401493585068,0,1,0,1,0,1,0,-5.273716069670398
4311,-1.42118277988651,16.298059510638,14.5751239880361,-2.38909796763905,0,1,0,1,0,1,0,-6.10068075292848
4312,-0.923589933650959,14.5435063701942,17.4119282557695,-0.330769880869241,0,1,1,0,0,1,0,-52.64060987056054
4313,-4.42617647748537,14.8387308915989,12.4485964172095,-2.87245953371104,0,1,1,0,0,1,0,-4.333776079737034
4314,-4.46630166460022,18.0834894337632,12.6675263706261,-4.79794548873323,0,1,0,1,0,1,0,-2.640198059851368
4315,-0.415100916489848,15.2188970091852,15.3393442547236,-0.134334128141198,1,0,1,0,0,1,0,-114.18799129436776
4316,-0.679284018157873,14.8037960926954,15.2267780329107,-0.112566221812862,1,0,1,0,0,1,0,-135.26951324905232
4317,-1.05390437234712,11.7696711975937,15.5271150056772,-3.77888961621929,0,1,0,1,0,1,0,-4.10890938413062
4319,-0.568675250512307,11.105241628938,6.86528832343394,-1.81171568552897,0,1,0,1,0,1,0,-3.789385044392034
4320,-0.184405558740423,13.5814952605137,21.2634125742727,-2.28523467102411,0,1,0,1,0,1,0,-9.304695418761376
4321,-0.563594185157513,16.1769812395729,27.6620354933185,-0.0212283153811654,0,1,0,1,0,1,0,-1303.0725706035698
4322,-3.0270633573314,15.5677586093385,20.6904132792337,-3.40427849094038,0,1,0,1,0,1,0,-6.0777675311511565
4323,-0.940691485460803,16.1011024581508,14.963761644459,-2.48361511683389,0,1,1,0,0,1,0,-6.024992174928774
4324,-1.0049970112524,11.9791750220643,6.11146672885695,-3.10570046470308,0,1,0,1,0,1,0,-1.9678223313275112
4325,-0.284809465561352,20.3232458954544,9.29357687164219,-2.23975646169114,0,1,0,1,0,1,0,-4.14936937591198
4326,-0.507144841834865,12.453207165491,7.17586654785492,-1.17693721253627,0,1,0,1,0,1,0,-6.097068281485559
4327,-1.83527173077702,14.0989670510015,3.17478894717888,-0.52090698749133,0,1,0,1,0,1,0,-6.0947328859391074
4328,-1.32378139009176,14.0148696010193,28.4643785108854,-1.62113427597627,0,1,0,1,0,1,0,-17.558310210758915
4329,-1.18592587181458,12.0902160546435,5.29067391926622,-0.0667972666386341,0,1,0,1,0,1,0,-79.20494633243284
4330,-0.108437733856306,11.4937539745191,8.2367743421144,-0.456514460318232,0,1,0,1,0,1,0,-18.04274575743476
4332,-0.905002593788794,15.3148978383021,3.55326325113617,-1.30002823728287,0,1,0,1,0,1,0,-2.733220055714085
4333,-2.07900186137078,13.232245783605,14.902703225018,-2.68338871243314,0,1,0,1,0,1,0,-5.553687826131273
4334,-1.34060713658143,16.2595913532085,11.665201729607,-1.84969610869518,0,1,0,1,0,1,0,-6.306550397533091
4335,-1.63851851655433,13.6430389370295,15.2264760974524,-2.38097983308052,1,0,0,1,0,1,0,-6.39504622672605
4336,-0.77908555686038,13.9470772862082,29.8396246215071,-0.223327421390209,1,0,0,1,0,1,0,-133.61379644181622
4337,-2.93938978220385,16.9788162524327,9.57079539004687,-5.60802086238581,0,1,0,1,0,1,0,-1.706626210012918
4338,-0.688331551340099,12.771450449966,5.67134208061975,-0.167946037397201,1,0,1,0,0,1,0,-33.76883532659205
4340,-2.16201337425829,11.5473104460691,7.58529707181077,-1.46017550823464,0,1,0,1,0,1,0,-5.194784482436249
4341,-0.920048763037784,9.41835771485222,4.3008205108049,-1.67956194929042,0,1,0,1,0,1,0,-2.5606798919336717
4342,-1.97903017989388,13.6686183755034,15.5537536787643,-1.98364474432041,0,1,0,0,0,1,0,-7.840997599644771
4343,-0.736327725798319,16.3487617252588,26.914033840862,-3.7471618838573,0,1,0,1,0,1,0,-7.182511638156636
4344,-0.457758772505571,15.6124339994605,7.43684210526318,-1.37559189419731,0,1,0,1,0,1,0,-5.406285204670206
4345,-0.238048669115443,14.5778127460912,17.7474809693466,-1.59144277124526,0,1,0,1,0,1,0,-11.151818519656656
4346,-1.32047184604846,17.9672977251699,10.5070618021457,-3.62753364819409,0,1,0,1,0,1,0,-2.896475352441313
4347,-2.68903718041599,12.2457923319699,4.22251949239279,-0.793645134584892,0,1,0,1,0,1,0,-5.320412497206746
4348,-3.87603849360886,14.7906422061025,6.16616295434966,-2.03132626384468,0,1,0,1,0,1,0,-3.035535484427301
4349,-2.79037934797856,13.6280973841624,6.48670223179442,-3.06541183828003,0,1,0,0,0,1,0,-2.116094859030113
4350,-0.744027060485863,12.5346318164673,3.22488171913103,-1.08209564337511,1,0,0,1,0,1,0,-2.9802187439480523
4351,-1.03171666504727,13.6127891882323,1.48834959375891,-1.01014171680754,0,1,0,1,0,1,0,-1.4734067200617178
4352,-1.94004074651551,13.6280973841624,6.48670223179437,-3.06541183828008,0,1,0,0,0,1,0,-2.116094859030062
4353,-1.80821852582615,13.8324802371529,27.5109622419704,-1.10994370059926,0,1,1,0,0,1,0,-24.78590781416859
4354,-0.551948787143779,13.8333152056563,7.34343538402977,-3.40721276942071,0,1,0,1,0,1,0,-2.1552617582136766
4355,-0.276988223957858,15.031897543255,12.9549093192971,-1.90848332484398,0,1,1,0,0,1,0,-6.788065240421303
4356,-0.112619827533535,13.7107266520239,19.8685897117972,-1.58510891483024,1,0,1,0,0,1,0,-12.534526508498667
4357,-0.0801880524645355,13.5981068244903,18.0734162473496,-1.7951734644476,1,0,1,0,0,1,0,-10.067782643451139
4358,-0.633944368541989,13.5179187720258,16.6828332348019,-1.39058301254775,1,0,1,0,0,1,0,-11.99700635220369
4359,-0.0567471982984813,11.6071428571429,5.4824725728465,-1.4021998381878,1,0,0,1,0,1,0,-3.9099081482793743
4360,-1.02126831657473,13.5927409460816,23.0009340397436,-6.42611115866394,0,1,1,0,0,1,0,-3.5792928992105626
4361,-1.00151063962386,13.658563509263,7.93080979998126,-1.07061085213888,0,1,0,1,0,1,0,-7.407742770528607
4362,-0.91206843864444,13.6344039744721,12.0267767813111,-0.254403431750347,0,1,0,1,0,1,0,-47.27442825186927
4363,-0.513702046525722,12.099378437266,5.28695340868788,-1.22507344978011,0,1,0,1,0,1,0,-4.315621573250847
4364,-2.15573824435839,12.6810092865097,8.72527104215132,-1.05129699887496,0,1,0,1,0,1,0,-8.299530058098352
4365,-1.52298854969813,12.9310442602852,9.45532792819196,-2.30579437498049,0,1,0,1,0,1,0,-4.100681323013447
4366,-0.00140399822700488,15.6229089226986,7.56774487647968,-1.04207323324827,0,1,0,1,0,1,0,-7.262200616064277
4367,-4.8,19.5057592636314,15.6133799314801,-2.06400453950798,0,1,0,1,0,1,0,-7.564605422428983
4368,-0.0202693022048948,12.2259743834036,5.32988727155396,-0.543675518811966,0,1,0,1,0,1,0,-9.803434377918604
4369,-4.37922746547289,14.1198267524075,7.98544483246565,-3.59455571025617,0,1,0,1,0,1,0,-2.2215387592077573
4370,-0.102708980703369,12.4229596364008,7.46062492096735,-1.09637061623286,0,1,0,1,0,1,0,-6.804838446511937
4371,-1.10483952843424,14.2824860611764,3.81636690963843,-1.56474590212034,0,1,0,1,0,1,0,-2.4389691032051823
4372,-0.320225759315671,13.3540979121307,15.6388888888889,-1.4034582097604,1,0,0,1,0,1,0,-11.143109769943765
4373,-1.0060553667218,10.9338743582547,18.5888211401848,-0.472872209602869,0,1,0,1,0,1,0,-39.310453781574935
4374,-0.352322836871039,16.0863814959806,16.0094516730269,-0.410850978773084,1,0,1,0,0,1,0,-38.96656573835019
4375,-1.4398342356705,16.4771378751668,4.28159466393161,-0.36075332815166,1,0,1,0,0,1,0,-11.868482782594416
4377,-2.37780773469615,18.710384720334,26.9179487179487,-3.38294462754658,0,1,1,0,0,1,0,-7.956958118309627
4378,-0.872614181546325,16.886710620522,16.6944043823277,-2.50839123168075,0,1,0,1,0,1,0,-6.655422874820687
4379,-1.17787763950673,18.5381609531953,14.1062530195703,-2.78238825711503,0,1,0,1,0,1,0,-5.069836311844066
4380,-0.676121614272716,13.7917559882738,8.17414252969908,-0.567091600863748,0,1,0,1,0,1,0,-14.414148467811707
4381,-2.70374262767081,16.1154599818344,9.95645390116718,-1.66762107947434,0,1,0,1,0,1,0,-5.970453374399422
4382,-1.56600336635304,12.9602341355838,22.2447817201742,-5.06670883474089,0,1,0,1,0,1,0,-4.390380905184142
4383,-1.84937558625538,17.2897303002265,16.7172777908942,-0.652146910934704,0,1,0,1,0,1,0,-25.634220618991804
4384,-4.02256023257308,13.2601493195739,26.4667288368118,-1.70441756381314,1,0,0,0,0,1,0,-15.52831266159929
4385,-0.408552624953188,12.2527917903837,15.9256464800085,-0.851147522250756,0,1,0,0,0,1,0,-18.710794619826967
4386,-1.38563538169487,14.5160548719242,11.8948038195321,-1.58986028112815,1,0,0,1,0,1,0,-7.481666131750684
4387,-0.120199005435921,13.2653199230696,18.8005523919192,-1.56948965138537,0,1,0,1,0,1,0,-11.978767986984925
4389,-2.58637590656225,17.2530425732289,3.074727254903,-1.62268524143106,1,0,0,1,0,1,0,-1.8948389844178108
4390,-1.14453596402032,14.2678380183543,7.84143648546929,-1.92102526142705,0,1,0,1,0,1,0,-4.0819018067696895
4391,-0.177703008534849,14.3762487945637,17.4724533212756,-0.243215231119564,0,1,0,1,0,1,0,-71.83947008929793
4392,-1.35458165453927,14.5109000941628,5.39394520879644,-1.92278729117265,0,1,0,1,0,1,0,-2.80527400693752
4393,-1.98743692165043,13.6388867512462,16.9316566835392,-1.24358515245556,0,1,0,1,0,1,0,-13.615196876632266
4394,-0.968606387357511,13.1988555193968,18.3465732850189,-0.282531366417146,0,1,0,1,0,1,0,-64.9364122563685
4395,-1.95509342693359,12.9544240028441,24.4396229420945,-3.25511882975951,0,1,0,1,0,1,0,-7.508058605620893
4396,-0.545902792238024,15.6685054278094,14.1475640188368,-4.40644632386039,0,1,0,1,0,1,0,-3.210651617887503
4397,-1.53042771662963,12.9472648219619,6.0321430032983,-1.11677742002257,0,1,0,1,0,1,0,-5.4013833868313625
4398,-3.63903662863125,14.5120648694807,4.44274909536511,-2.3245648694807,0,1,0,1,0,1,0,-1.9112175158861473
4399,-2.43344116690711,15.6730282408495,14.4758674238213,-1.84536881084638,0,1,0,1,0,1,0,-7.844430521821777
4400,-1.58226927874219,11.6301475167494,13.1607433001728,-1.41469544571677,0,1,0,1,0,1,0,-9.302880941632477
4401,-2.19780219780225,11.4285714285714,28.7,-3.29393352528163,0,1,0,1,0,1,0,-8.712987004662201
4402,-0.426180862141123,17.1710526315789,23.9591919973568,-1.470237158486,0,1,0,1,0,1,0,-16.29614097226951
4403,-1.4064102055423,16.7448717694378,21.0384615638955,-2.92073043346127,0,1,0,1,0,1,0,-7.203150733415494
4404,-0.99776650471901,16.356396148529,17.8058948532639,-1.41980482246558,0,1,0,1,0,1,0,-12.541086332093766
4405,-1.00654074800853,11.838285452714,17.4667246189629,-1.48483170869979,0,1,0,1,0,1,0,-11.76343724115229
4406,-0.100735209337884,10.8317447047054,16.4597902554359,-1.00693436352696,0,1,0,1,0,1,0,-16.346438111201874
4407,-2.166787632601,12.3497399896582,2.8153846153846,-2.65644625726429,0,1,0,1,0,1,0,-1.0598311965414993
4408,-3.85329861195959,19.2119282557696,25.1841430423923,-3.40370427229769,0,1,1,0,0,1,0,-7.3990397013520806
4409,-1.35145891992215,15.4154085256456,6.81545416160971,-0.733722537297254,0,1,0,1,0,1,0,-9.28887122196787
4410,-1.13916986641797,17.1469920889063,6.15427708248529,-2.10245499671529,0,1,0,1,0,1,0,-2.927186119132275
4411,-2.06774325174896,18.2353918021578,14.3676485504089,-3.50327329822187,0,1,0,1,0,1,0,-4.101206879206763
4412,-0.199304214533475,10.8559292924328,7.42665626947484,-1.42093968962466,0,1,0,0,0,1,0,-5.226580919445346
4413,-0.22729599183565,12.4902300353162,12.0254340434806,-0.948563368649562,0,1,0,1,0,1,0,-12.677523127000791
4414,-3.38062140281613,14.250964967208,7.47265605251573,-2.92026641794902,0,1,0,1,0,1,0,-2.558895313998088
4415,-1.32256748850159,15.1521119481469,9.12259419893437,-2.85175745559158,0,1,0,1,0,1,0,-3.19893761688858
4416,-2.34734792342341,17.7939136959565,6.98927334797619,-5.56018266873156,0,1,0,1,0,1,0,-1.2570222534740296
4417,-1.11395603667518,16.4358241912592,18.0673227000386,-5.26539430982115,0,1,0,1,0,1,0,-3.43133327476329
4418,-1.03080064679693,13.6974673134636,18.8648949067978,-0.422993596506863,0,1,0,1,0,1,0,-44.598535444949036
4419,-3.14158019182543,15.8174646981191,3.92099684034244,-4.27900315965755,0,1,0,1,0,1,0,-0.9163341773872956
4420,-0.838501375230663,16.2458039199131,8.59000872571059,-2.95373043406573,0,1,0,1,0,1,0,-2.908189801831941
4421,-0.0757895016363008,13.2804863681713,5.4132434739135,-0.495604674719615,1,0,1,0,0,1,0,-10.92250285366256
4422,-1.08868240764346,14.6156575043606,10.7939097713794,-3.93311418188907,0,1,0,1,0,1,0,-2.744367255108546
4423,-1.00743042436901,13.160095048526,11.9976161951409,-1.34024901183675,0,1,0,0,0,1,0,-8.951781414633325
4424,-2.02798546573115,12.5279854657311,12.7,-1.18180159467804,0,1,0,1,0,1,0,-10.74630467346753
4425,-1.87781832480956,11.9224611819524,5.1875,-1.25579451528576,1,0,0,1,0,1,0,-4.130850976697863
4426,-0.946071858683482,17.5597802361259,22.0670860648136,-5.86410563348875,0,1,0,1,0,1,0,-3.763077857737219
4427,-0.774517780311726,17.5530119089335,10.9784941286218,-6.69853343732022,0,1,0,1,0,1,0,-1.638939960716804
4428,-3.50612299876701,16.5447281660502,4.39242129623003,-2.62168126787253,0,1,0,1,0,1,0,-1.675421551069951
4429,-1.50632269456867,15.3524765407225,12.5434363741428,-2.40562774182442,0,1,0,1,0,1,0,-5.214205072572825
4430,-1.23713664680047,13.8288098588642,13.8834338830473,-1.34283235874477,0,1,0,1,0,1,0,-10.338918177414953
4431,-0.70644298395662,14.6372191168224,8.77957789980813,-0.981509572401933,0,1,0,1,0,1,0,-8.944974299458844
4432,-0.858031202687684,10.0157604323347,21.9457530202529,-0.321803564661309,1,0,0,1,0,1,0,-68.19611536419838
4433,-0.391419484286594,12.4563983720666,11.9858422204801,-0.284931620065713,0,1,0,1,0,1,0,-42.06567953993958
4434,-2.47327385507052,15.0767586589947,3.5333333333333,-1.95175865899466,0,1,0,1,0,1,0,-1.810333115239412
4435,-2.2089731429235,17.2460168655799,2.5105323962147,-1.93946760378529,0,1,0,1,0,1,0,-1.294444099666761
4436,-1.79891838167879,13.0287575490212,4.53690037385761,-0.32976629280904,0,1,0,1,0,1,0,-13.757926364186723
4437,-1.85897349247858,17.3617947755407,25.405352214616,-6.05670135102602,0,1,1,0,0,1,0,-4.194585590770836
4438,-0.4361088855172,13.4451261311279,7.6842518383865,-2.20710424932432,0,1,0,1,0,1,0,-3.4815989506335945
4440,-0.298153955111131,11.294011815888,2.01339337296027,-0.152778268371332,0,1,0,1,0,1,0,-13.178532486483348
4441,-1.28422026728971,13.0075317921151,22.1783353322156,-0.426766237780214,0,1,0,1,0,1,0,-51.96834559259937
4442,-3.39427310876613,13.852937973809,3.11368276511749,-2.65605389676283,0,1,1,0,0,1,0,-1.1722965294162189
4443,-0.123103330056168,11.6549844223135,7.88531277087418,-0.889043876184857,0,1,1,0,0,1,0,-8.869430387071924
4444,-1.53101484756948,11.1423713032403,4.36485439912099,-0.784559564111788,1,0,0,1,0,1,0,-5.563445528909598
4445,-0.599126696124245,12.1135054706348,13.5575150980424,-1.38932370592582,1,0,1,0,0,1,0,-9.758355839043226
4446,-1.06598599049737,11.8932837383359,2.87207000989456,-1.27776096454154,0,1,0,1,0,1,0,-2.247736540398272
4447,-1.84481107831104,12.1756514236625,3.61691458108075,-0.232884268309107,0,1,0,1,0,1,0,-15.530952809058034
4448,-2.00987543398037,11.6299377169902,23.3700622830098,-3.66832021383163,1,0,0,1,0,1,0,-6.370780335612885
4449,-4.75353651310573,15.1368570304636,3.80897435897435,-2.04390831251487,0,1,0,1,0,1,0,-1.8635739850226958
4450,-1.16728206035683,10.3833205173579,3.68773080099254,-0.121243557981813,0,1,0,1,0,1,0,-30.41589064505773
4451,-0.583232678025404,11.2759833720356,3.26963013519472,-2.7244156824371,0,1,1,0,0,1,0,-1.2001216100290186
4452,-1.30893991228663,14.8472205564815,20.4026368377726,-4.8215482368419,1,0,1,0,0,1,0,-4.231552985796999
4453,-0.736000320146488,16.0921325227369,19.2833152898552,-6.79352086404349,0,1,1,0,0,1,0,-2.838486209988293
4454,-3.13681150664435,17.2781576382358,7.74028359404429,-4.37120737752481,1,0,0,1,0,1,0,-1.7707427091750598
4455,-0.269170321614453,14.6331030312235,24.2662901518068,-1.65364353512737,0,1,0,0,0,1,0,-14.674438375824279
4456,-0.506246944790618,11.1542012648808,12.1734259743694,-1.2399013187088,0,1,0,1,0,1,0,-9.818060349388514
4457,-0.112294263533727,12.1518535902489,10.5515980430761,-0.932735784325622,1,0,1,0,0,1,0,-11.312526248475626
4458,-0.837745277729312,16.2811394440012,3.16405563703316,-1.03418995699795,0,1,0,1,0,1,0,-3.059453068194349
4459,-1.40039276866548,9.5961637549974,13.9597499900601,-1.74524281511892,0,1,0,1,0,1,0,-7.998743710117431
4460,-1.39873529037627,12.0900081716428,7.73491073476646,-1.4439863257652,0,1,1,0,0,1,0,-5.356637107119115
4462,-1.55924828918025,9.29269371800328,23.952090939954,-0.579335321280496,0,1,0,1,0,1,0,-41.344088751593915
4463,-0.372477429661398,10.5826647073864,12.4872673041098,-0.739682783881907,0,1,0,1,0,1,0,-16.88192232699502
4464,-0.772920162924535,13.1886884383679,17.3708238717378,-2.98755788601787,0,1,0,1,0,1,0,-5.814389054362878
4465,-4.8,18.7876131696762,9.67427364644408,-6.23540032198004,0,1,1,0,0,1,0,-1.5515080262516379
4466,-1.66037181113526,15.3257611686566,15.9751833616859,-1.54547760549078,1,0,1,0,0,1,0,-10.336729115277501
4467,-1.1204602979825,11.6457313401338,7.83008689515714,-0.139080544546601,0,1,0,1,0,1,0,-56.298937573785196
4468,-1.60137483876574,14.6156640188278,8.60687658169951,-3.46896122744255,0,1,0,1,0,1,0,-2.481110631508795
4469,-0.11209758313116,13.3616250082569,26.4657966831193,-1.92985821213506,0,1,0,1,0,1,0,-13.713855513685328
4470,-1.63788554338096,13.1254987024056,23.0369112994942,-1.81480562277595,0,1,0,1,0,1,0,-12.693872561545541
4471,-2.76120808538145,14.6078576007422,22.0660632333826,-3.75855946027266,0,1,0,1,0,1,0,-5.870883104715296
4472,-0.354533366732767,13.014289180062,23.1235841942554,-0.747491463831238,0,1,0,1,0,1,0,-30.934914060070174
4473,-4.8,18.003134402319,16.3057574564826,-2.88107211377064,0,1,0,1,0,1,0,-5.659614481201663
4474,-1.03336040776099,16.9368589711797,13.4846641006603,-2.38648972641803,1,0,0,1,0,1,0,-5.650417829746926
4475,-1.20050728581424,16.0323245895454,20.1563226102238,-1.06591454144265,0,1,0,1,0,1,0,-18.9098861367849
4477,-0.227161642096533,14.557020621438,17.3484537299557,-0.000423368524245404,0,1,0,1,0,1,0,-40977.193004314446
4478,-1.73140658482217,14.6052461832622,7.50588678304487,-1.14588426986182,1,0,1,0,0,1,0,-6.550300916470379
4480,-1.16640165468837,13.6378695654697,12.8272224266176,-0.781703343784699,0,1,0,1,0,1,0,-16.40932270356329
4481,-1.70791010143583,20.4053246638416,15.2946753361583,-8.39496748940621,0,1,1,0,0,1,0,-1.821886190203712
4482,-1.49892218990578,13.2970190895756,13.0739242085197,-2.8990156160267,0,1,1,0,0,1,0,-4.509780539381298
4483,-0.428531946978701,10.0324702016731,8.64768155432596,-0.772973883263937,0,1,0,1,0,1,0,-11.187546877794256
4484,-1.48065852721102,9.6200782850425,7.83941975783142,-0.620078285042524,0,1,0,1,0,1,0,-12.642629079155391
4485,-3.94439972697135,16.1252996909158,4.02380011711163,-4.0149517166148,0,1,0,1,0,1,0,-1.0022038622432776
4486,-3.14481475146846,13.2626421819791,14.0379986759401,-1.08098776231114,0,1,1,0,0,1,0,-12.986269748259698
4487,-2.18018328172957,13.667501447403,12.9218678529421,-0.879226063276377,1,0,1,0,0,1,0,-14.69686624710558
4488,-1.31323825454446,13.1931809799697,2.11849372123109,-0.845922190322661,0,1,0,1,0,1,0,-2.5043600291689128
4489,-0.167068424044309,13.2572055953571,3.05803639463294,-0.812962304172423,0,1,0,1,0,1,0,-3.7615967910664088
4490,-4.8,16.1569634118192,8.35595035127812,-3.7164378282551,0,1,1,0,0,1,0,-2.24837619716117
4491,-0.480797501871706,13.6428533195958,11.0350947496213,-1.25865461521751,0,1,1,0,0,1,0,-8.767373206440997
4492,-1.34512444460549,13.7004450179061,2.80691436449932,-0.223743904409289,0,1,0,1,0,1,0,-12.545210435609022
4493,-1.34051277309818,13.4909276344949,6.56233288392814,-1.76324768634029,1,0,0,1,0,1,0,-3.7217306081079258
4494,-0.676201443792976,10.9193527262962,2.58363571718579,-1.83982681942534,0,1,0,1,0,1,0,-1.4042820171481003
4496,-2.31294623147554,13.0058752608035,4.00311587835739,-1.39119252245916,0,1,0,1,0,1,0,-2.8774708127968003
4497,-2.42920958108763,12.8726725255167,5.84023642830547,-3.25835153185375,0,1,0,1,0,1,0,-1.7923899159471068
4498,-0.114768572515015,9.89726634650176,11.0481970312584,-2.93339123769427,0,1,0,1,0,1,0,-3.7663564577709048
4499,-1.44683880396818,11.4468388039682,5.5333333333333,-1.61350547063486,0,1,0,0,0,1,0,-3.429386162016619
4500,-4.12993544728658,13.7442564409495,9.34403379561314,-1.58034740042629,0,1,0,1,0,1,0,-5.912645405113229
4501,-1.25840733949738,12.5993988725953,6.9344461266126,-0.497067696210379,0,1,0,1,0,1,0,-13.950707679216523
4502,-1.99437070331371,13.7007022821472,11.5667792531155,-6.92431648501,0,1,0,1,0,1,0,-1.6704579113556788
4503,-0.584405570079866,12.3560764114135,17.865841560766,-4.4619056919812,0,1,0,1,0,1,0,-4.004083186445187
4504,-1.3898028143085,10.8234503344021,13.7967872648023,-1.22115335935739,0,1,0,1,0,1,0,-11.298161004169541
4505,-2.02831681809691,12.0522559371006,21.8078155386943,-1.2273527515827,0,1,0,1,0,1,0,-17.768172606100904
4506,-1.01419413919425,12.4404761904763,21.501206989034,-2.96939740657046,0,1,0,1,0,1,0,-7.240932770217197
4507,-2.6207034268817,15.1961163229075,4.35771238385701,-1.75505886102192,1,0,1,0,0,1,0,-2.4829437237903464
4508,-0.982241111946671,11.985224507929,9.04772590523157,-0.730051872546206,1,0,1,0,0,1,0,-12.39326443157493
4509,-1.30328616002421,13.2646554172237,19.2925164559891,-4.67382210606129,0,1,0,1,0,1,0,-4.127781506910463
4510,-0.405465176049432,5.98782447171291,0.881559421964511,-0.624705627783902,0,1,0,1,0,1,0,-1.4111597250880854
4513,-3.04345783306491,11.6883077288211,11.5802509200938,-4.25290670448339,1,0,1,0,0,1,0,-2.7229026462974053
4515,-1.14879359953399,13.256071554058,16.7076909354759,-3.71522274317728,1,0,1,0,0,1,0,-4.497089970220032
4516,-0.642950369824291,9.0939205867512,2.92375452317447,-0.59116244503717,0,1,0,1,0,1,0,-4.945771754818823
4517,-4.8,13.0340142168739,5.40766168028227,-3.73195209928207,0,1,0,1,0,1,0,-1.4490169049389896
4518,-0.131987833782651,8.09791927957927,6.16593144579662,-1.23873342441487,0,1,0,1,0,1,0,-4.977609648911483
4519,-2.66000322620044,10.6560165392013,14.794251280422,-6.00889089899033,1,0,1,0,0,1,0,-2.4620602252751613
4520,-0.511986736512315,9.98385776908911,5.20728876018637,-1.11407293089044,1,0,1,0,0,1,0,-4.674100425386302
4521,-0.51402224560637,12.7299040035577,17.5587389008085,-0.82667257687369,0,1,0,1,0,1,0,-21.240258104620008
4522,-1.76133468667101,10.8243259990088,15.5004794640558,-2.20547541578509,0,1,0,1,0,1,0,-7.028180569647404
4523,-0.759180088350163,11.5335350772748,1.75988775019091,-1.02982307572399,0,1,1,0,0,1,0,-1.7089224272369965
4526,-0.79565172379424,9.09591288345381,1.87848906918315,-0.30790735551227,0,1,0,1,0,1,0,-6.100825574815776
4527,-0.975609786278213,10.2899070359119,2.99618457439188,-0.731719683944732,0,1,0,1,0,1,0,-4.09471637859914
4528,-1.90213685769487,12.4465416558951,2.45951371174138,-1.06714958851461,1,0,1,0,0,1,0,-2.304750653715599
4529,-1.35074620073154,7.73429838380505,3.31879916091254,-0.781120412696541,1,0,0,1,0,1,0,-4.248767676491213
4530,-0.698602996240766,11.9188093908825,2.83946394371731,-0.831852869143418,0,1,0,1,0,1,0,-3.4134208692952934
4531,-0.218678654816642,11.5384843986097,12.0198057437931,-1.10432801469224,0,1,1,0,0,1,0,-10.88427132507622
4532,-0.589895916505668,11.3198057437931,9.7287686586055,-2.29103708518755,0,1,1,0,0,1,0,-4.246447480708972
4533,-4.0150482330248,12.5444925258756,3.3733331934007,-1.21179741907449,1,0,1,0,0,1,0,-2.7837435039076768
4534,-2.08545830597328,12.2255990800583,3.46955933109459,-1.31257171461095,1,0,1,0,0,1,0,-2.6433293453401725
4535,-1.68160030498467,10.140140774085,2.25786326617404,-1.21169606492055,1,0,1,0,0,1,0,-1.863390772274305
4536,-0.32891568142162,10.8347583099259,2.24913047675618,-0.478459471225733,1,0,0,1,0,1,0,-4.700775325847943
4537,-0.816881887128588,10.3370087244012,2.58864913069894,-0.262548180328537,0,1,0,1,0,1,0,-9.859710806068662
4538,-0.503057520256796,8.81227162472765,2.15679216146617,-1.11292335327807,0,1,0,1,0,1,0,-1.9379521106403486
4539,-0.866133539108382,11.0722498846627,12.1772752892064,-0.887755679981517,0,1,1,0,0,1,0,-13.716921855639299
4541,-1.33735627675618,11.7494536072141,11.2894650783343,-0.576228647456219,0,1,1,0,0,1,0,-19.591988576361185
4542,-4.29286465186743,13.5378212789583,5.75043372909096,-1.30801388472432,0,1,0,1,0,1,0,-4.396309394149081
4543,-1.69242472625851,12.1496403165739,1.67110651279981,-0.0900278350579313,0,1,0,1,0,1,0,-18.562109282362314
4545,-3.94440220830609,15.3192397012504,9.93204754209364,-4.11466278832063,0,1,0,1,0,1,0,-2.4138181068654068
4546,-0.0249525894952853,12.3193661293582,8.34619675199161,-0.793859032538961,0,1,0,1,0,1,0,-10.513449378157697
4547,-0.116025644426756,13.5312641291266,7.86133859468711,-1.02230429178231,0,1,0,1,0,1,0,-7.689822548804391
4548,-1.15067134787435,8.34275588995092,9.49318762054307,-1.52548900437864,0,1,0,0,0,1,0,-6.223045589509065
4549,-2.9630332900947,12.3727464871929,20.3932763191987,-5.18066194511636,0,1,0,1,0,1,0,-3.9364229002478677
4550,-0.257448434159699,13.1833765242638,29.0881999696903,-2.45346669697639,1,0,1,0,0,1,0,-11.855958756455955
4551,-3.58705201290476,7.84982606043491,13.6194235193042,-3.40538161599042,1,0,1,0,0,1,0,-3.9993824643183586
4552,-4.7634388417417,7.90971314488374,7.85225019943741,-4.19201263271492,0,1,1,0,0,1,0,-1.8731456432544122
4553,-2.36743804172903,10.2175633800615,12.0110083221048,-1.11507974032494,0,1,0,1,0,1,0,-10.771434443427992
4554,-1.44345452803722,10.8605561163673,5.33252635604401,-2.58104030274086,0,1,0,1,0,1,0,-2.0660376168405
4555,-1.42688847463162,10.9275049828422,16.2889334962925,-2.71653165738249,0,1,0,1,0,1,0,-5.996224432734083
