,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,ColTime
545,0.0939148855211087,14.6839120579741,14.5457500294931,0.0546951143761163,0,1,0,1,0,1,0,265.9424008050852
546,0.723101987188457,14.6462738868301,15.1710054115327,1.03408402517756,0,1,0,1,0,1,0,14.670960040145408
547,1.50707404915617,14.7704378757108,15.7893480691302,2.06129017162228,0,1,0,1,0,1,0,7.659934679018841
548,1.19116776380019,13.1579440779905,18.1148495536409,3.11956784687645,0,1,0,1,0,1,0,5.806845833399288
549,0.261114801462313,14.3491118417907,19.1743112069286,1.0594616532877,0,1,0,1,0,1,0,18.098164428535252
550,2.39920831347507,12.9072208872074,21.6568636764682,0.915797873219731,0,1,0,1,0,1,0,23.64808251882889
551,0.587292326397261,12.6263552107566,26.7344555564123,5.76210998290155,0,1,0,1,0,1,0,4.6396989359356136
552,3.15525258480775,13.8703731481494,23.4074823551401,0.777334941453972,1,0,0,1,0,1,0,30.112479327582264
554,1.83029573775883,11.3564662696647,13.6199007611348,1.11014305266286,0,1,0,1,0,1,0,12.268599734480379
555,0.969927369109456,10.7787725791815,15.3790534221706,1.30999923213494,0,1,0,1,0,1,0,11.73974231809812
556,0.201404393549439,11.748699948291,16.5653846153846,1.18633119321396,0,1,0,1,0,1,0,13.963541302919243
557,0.801143624394818,13.384891502519,11.1622914856902,2.73419455244347,0,1,1,0,0,1,0,4.082478869586945
558,1.20354560438082,10.8893800603464,21.6629886789031,2.05474946396831,0,1,0,1,0,1,0,10.54288566989849
560,0.485202063547518,15.1256123090987,13.8108143726463,3.10964646134784,0,1,0,1,0,1,0,4.441281201677236
561,0.275968540732357,9.84827191273719,1.65052680752906,0.728163787637211,0,1,0,1,0,1,0,2.2666971848253907
562,0.919410883906291,10.1242404534695,3.31472596705075,1.66419915952169,0,1,0,1,0,1,0,1.9917844256113193
563,2.16721073935913,11.6830719928952,16.3727938332724,1.42701055842231,0,1,0,1,0,1,0,11.473491724808268
564,1.8562349387914,12.9166666666667,21.0836156337971,1.97946083228051,0,1,0,1,0,1,0,10.651191117283664
565,1.27986754291512,13.127082458419,17.4822962957493,1.49000439162064,0,1,0,1,0,1,0,11.733050180297958
566,1.49952125606865,10.601526304577,19.482505345406,0.442125032798828,0,1,0,1,0,1,0,44.065601131141484
567,1.00806279918048,10.7080206853944,17.4919793146056,1.14974143257065,0,1,0,1,0,1,0,15.21383749344072
568,0.361737940968865,10.7789574129002,5.1843769142456,1.954900726311,0,1,0,1,0,1,0,2.6519898655052376
569,1.38828530471447,10.8317868143338,7.0312050853554,1.20096439036864,0,1,0,1,0,1,0,5.854632445177786
570,1.0204884204999,10.9777155201729,26.0156686387919,1.98260632080334,0,1,0,1,0,1,0,13.12195384722193
571,1.01378211788537,13.2100595481121,26.6775020318005,1.04360081769093,0,1,0,1,0,1,0,25.562937072842768
572,1.30847308703597,14.868532135577,14.7130572268453,4.22469809299667,0,1,0,1,0,1,0,3.482629267931667
573,4.8,15.4403547139712,11.9988006219024,4.28732015452661,0,1,0,1,0,1,0,2.798671475288335
574,1.16387150548623,9.00278180905919,17.5373984230847,2.46675286897858,0,1,0,1,0,1,0,7.1095076623328275
575,0.985204423661351,9.20690123230278,10.4121924642718,1.5892498611803,0,1,0,1,0,1,0,6.5516396877574055
576,0.917399122911718,9.796886591374,27.0639742992366,1.42972507049996,0,1,0,1,0,1,0,18.929495507673103
577,0.166106537475315,14.5966807515525,12.1793691234753,0.909473825756066,0,1,1,0,0,1,0,13.391665354800418
578,2.64302460452166,12.9092569285084,17.1757691220124,2.4575733375265,0,1,1,0,0,1,0,6.988914169820657
579,1.68902718174535,10.5062711281955,5.28779579473687,0.345086301994755,0,1,0,1,0,1,0,15.323111245421849
580,1.96852895410099,10.3760444308357,3.73970496414962,1.21719386313156,0,1,0,1,0,1,0,3.0723987997509443
581,1.01046820882439,10.4961825867628,23.2951159892454,0.406730165912847,0,1,0,1,0,1,0,57.274128996463496
582,0.630404933110736,9.53218048625209,23.23891559785,2.05855075735024,0,1,0,1,0,1,0,11.28896895783277
583,0.486788161751164,7.43915680103017,21.0530534659745,3.04376072388615,0,1,1,0,0,1,0,6.916789910835966
584,2.1595254383296,7.27231250990758,26.0926525385813,2.9025023060491,0,1,1,0,0,1,0,8.989709494528789
585,3.37819249924053,14.5091919973568,21.3831156949509,5.0523065956304,0,1,0,1,0,1,0,4.232347204234312
586,0.726348496479531,9.25979981906319,11.1774888989819,1.60716661749264,1,0,0,1,0,1,0,6.954779160619971
587,0.449606115066572,9.98614831554272,12.5950163154865,1.41752741650461,1,0,0,1,0,1,0,8.885201209401469
589,0.226273055023128,14.0764584093271,9.62366436084416,0.588508503202306,0,1,0,1,0,1,0,16.35263434339185
590,1.99955606753169,13.6069192038382,9.19505443491622,1.38813523107802,0,1,0,1,0,1,0,6.624033616505345
592,2.12531726763336,14.8423063755173,23.8884744252835,6.67711691011161,0,1,0,1,0,1,0,3.5776630463228174
593,1.21619147731491,14.4991532695184,29.2651141027245,0.473693009449647,1,0,0,1,0,1,0,61.78075994139269
594,1.34020146447006,14.2316748313252,10.415692277454,0.603296035034928,0,1,0,1,0,1,0,17.264645667447457
595,0.970156494404517,13.6736594872542,18.9377365684099,1.7501190521153,0,1,0,1,0,1,0,10.820827614853174
596,1.88067184329249,13.1165858625078,23.4834838801504,2.48312598063721,0,1,0,1,0,1,0,9.457226118718374
597,2.20639101881255,14.9438612634625,28.6807522332583,1.05330535418739,0,1,0,1,0,1,0,27.22928552412523
598,0.19730147631498,14.0593365712513,10.1578484780678,0.213334197950335,0,1,0,1,0,1,0,47.61472176360859
599,0.19139455224672,11.9551282051282,6.53333333333333,0.275120926911057,0,1,0,1,0,1,0,23.747133330375377
600,0.830321204759453,16.6021645157333,26.9086923413061,3.96374606000792,0,1,0,1,0,1,0,6.788702387572309
601,0.934137437849671,12.8366915823087,6.18135533594786,4.03669760815323,0,1,0,1,0,1,0,1.5312901623998039
602,0.595934886068761,13.8245614035088,14.073971419933,5.43837342665242,0,1,0,1,0,1,0,2.587900887967564
603,0.323232061795888,13.0514046518094,12.4301767522611,0.420666171938599,0,1,0,1,0,1,0,29.548790897489674
605,0.118417159450928,15.2805554972503,19.4497047402043,0.064149347903367,0,1,0,1,0,1,0,303.19411460741355
606,0.860222545714535,11.860095452757,9.39811129314915,1.5145412608483,0,1,0,1,0,1,0,6.205252729717798
607,0.263394273975386,12.7203179984716,10.5535884595977,1.15547716644857,0,1,0,1,0,1,0,9.133532679001181
608,0.170511556538184,12.1886977808212,27.741258808265,0.0631515912707705,0,1,1,0,0,1,0,439.2804401289085
609,0.555324588856067,12.3592093373594,29.1096402995868,1.36838149132184,0,1,1,0,0,1,0,21.273044457410222
610,0.116841194918962,14.7086007650072,26.4831413405406,1.09494522251556,0,1,0,1,0,1,0,24.18672714941615
611,0.456935843184766,12.1326431895187,5.51180125492571,0.993905624962736,0,1,0,1,0,1,0,5.545598210224799
612,1.04071478482464,12.5895790327035,6.91625195783865,1.40445070291294,0,1,0,1,0,1,0,4.924524544360159
613,1.19339902820542,9.97938745218468,18.3750479428116,3.07880270473176,1,0,0,1,0,1,0,5.9682447058303865
614,2.16285855281596,13.7595243167639,26.0659855234527,0.458377652476031,1,0,1,0,0,1,0,56.86574243454356
615,1.71112278156328,12.2721952012466,11.8549194728815,0.514665912459737,0,1,0,1,0,1,0,23.034203715228422
616,1.33355449195315,18.7245146646945,3.43864157576526,0.756222991084272,0,1,0,1,0,1,0,4.547126464424122
617,0.732169986972963,20.517830013027,4.11666666666665,1.29778292162901,0,1,0,1,0,1,0,3.172076468304349
618,1.3874365483424,15.2096489574192,15.7001822259983,1.92575179510394,0,1,0,1,0,1,0,8.152754818099963
619,0.878808811954059,12.8750122183486,8.20103811814279,3.72207328741294,1,0,0,1,0,1,0,2.203352133306057
620,1.04196045601696,14.3866638377945,6.79794891705829,4.5867268959284,0,1,0,1,0,1,0,1.4820914938477747
621,0.343133663301529,14.8454319807713,15.9954800085721,1.24746869107234,0,1,0,1,0,1,0,12.822349869816918
622,0.276955856494595,16.6666666666667,20.4651301187272,1.00568575591015,0,1,0,1,0,1,0,20.349428236861293
623,0.546611817154712,14.5890906328304,21.363312692388,0.605764573136874,0,1,0,1,0,1,0,35.26669211070041
624,1.68318418154783,15.3167653794813,5.81221230289972,1.24728839336009,0,1,0,1,0,1,0,4.659878448192811
625,0.368743132484301,11.0417187368797,8.66566519476707,0.184180155120419,0,1,0,1,0,1,0,47.04993971311059
626,0.529465326107101,11.688056637647,27.1774693708613,3.12000981678483,0,1,0,1,0,1,0,8.710699955062218
627,2.27192982456137,15.4473684210526,29.2526315789474,1.21929824561401,0,1,0,1,0,1,0,23.991366906475342
628,1.44449444766437,16.6121628752831,4.2403469832727,2.2109620140389,0,1,0,1,0,1,0,1.9178741906680694
629,0.571345643713373,15.7829992514379,8.38021216202743,0.299760019035249,0,1,0,1,0,1,0,27.95640388934588
630,1.75728210448793,18.4014182978191,9.23536463327652,0.397440111036531,0,1,0,1,0,1,0,23.237122718163807
631,0.0924407123128219,19.6320041082392,9.86354129225546,0.179552412817714,0,1,0,1,0,1,0,54.934050383768266
632,4.8,12.8888888888889,14.3874000115105,1.65976441642943,0,1,0,1,0,1,0,8.66833863233519
633,0.503118981907477,9.23076923076925,16.0858974358974,6.24099086041215,0,0,0,1,0,1,0,2.5774588996650287
634,0.831040226413634,13.019864956041,20.1975865708383,0.920207210112899,0,1,0,0,0,1,0,21.948954918925583
635,1.32847427471944,11.7358611755915,4.97836013208703,2.03307688375862,1,0,0,1,0,1,0,2.448682670024442
636,0.749500546703395,10.4930665995546,11.6800231584855,2.7726331559991,0,1,0,1,0,1,0,4.212610360376607
637,0.305656438444153,9.77772733633348,11.1389393303332,2.46927591759218,1,0,0,1,0,1,0,4.511014443940679
638,0.853691259493459,11.3107901532285,15.1350868353518,1.05971991894785,1,0,0,1,0,1,0,14.28215754439982
639,1.25345258305924,12.164481412722,16.5937630428916,1.45867620753984,1,0,0,1,0,1,0,11.375905740505733
640,4.8,10.8926118945087,18.085724617852,3.16610707794737,0,1,0,1,0,1,0,5.712290889914318
641,1.41501780147404,13.5205540316903,0.968878221832341,0.196369175483426,0,1,0,1,0,1,0,4.933962876032529
642,2.93082029566445,12.7601255264358,23.8018852514759,1.82013080881175,0,1,0,1,0,1,0,13.077019045139215
643,0.829909401446685,12.8698360302427,24.1383516504167,1.61878663116227,0,1,0,1,0,1,0,14.911385593224008
644,0.011644527224135,9.35089765763765,2.7631644833447,1.07687771388511,0,1,0,1,0,1,0,2.5659036747783386
645,4.8,7.55760647746499,13.5771391981425,5.39631742379962,0,1,0,1,0,1,0,2.516000844995262
646,1.83303802994078,13.7152484868406,16.1197745438858,1.04888319901892,1,0,1,0,0,1,0,15.36851248924908
647,0.761950586323209,11.1277124550831,3.65729994756983,0.520063682962913,0,1,0,1,0,1,0,7.0324078903826095
648,0.402826943495228,10.625,3.2,0.625,0,1,0,1,0,1,0,5.12
649,0.248430618314508,9.87956219205935,5.95004559373905,0.5066044218296,0,1,0,1,0,1,0,11.744953927268307
650,4.33071647240737,9.40810051214885,7.10567605196849,4.7728350257963,0,1,0,1,0,1,0,1.4887747038319177
651,2.56792557871961,12.0919200888795,9.81832049959957,4.47144744528562,0,1,0,1,0,1,0,2.1957812586953955
652,0.353528696460673,10.8407391592806,17.3668333657661,1.32673343235328,0,1,0,1,0,1,0,13.089919152004677
653,1.23702853218137,10.3016773008874,23.6927361271869,4.48112500816221,0,1,0,1,0,1,0,5.2872294533250965
654,1.04020577557421,9.12248051808454,18.4558661308186,2.1429390340044,1,0,0,1,0,1,0,8.612408397046682
655,0.338261112743112,10.8115668599869,7.46881560010846,1.58420021549307,1,0,0,1,0,1,0,4.714565448903091
656,3.00751376001077,10.1923677421061,13.2862245473522,3.52327554041568,1,0,0,1,0,1,0,3.770986513812279
657,0.629116759575371,10.8423198841646,9.00476997707335,1.08117809902249,0,1,0,1,0,1,0,8.328664801122686
658,4.8,8.37837972856155,11.0166568154681,5.37530611116167,0,1,0,1,0,1,0,2.0494938497720763
659,1.67114975701,10.4283993873313,24.0441564010352,1.29136403830896,0,1,0,1,0,1,0,18.619193107251924
660,1.78814638267338,10.6268892891734,29.3395442251919,3.85589855396593,0,1,0,1,0,1,0,7.609003145327859
661,0.750572405527816,10.6811465482642,19.3974153809619,0.513121307476993,0,1,0,1,0,1,0,37.802786784159466
662,0.0119852369872717,11.4317189537921,20.3431905410561,0.945775160094207,0,1,0,1,0,1,0,21.509542013167007
664,0.42283360341645,11.8872860669805,25.3679172584226,0.0323666997888239,0,1,0,1,0,1,0,783.7659515469676
665,1.16995299579435,12.5618441073612,5.70263043648892,0.254477580557811,0,1,0,1,0,1,0,22.40916635559345
666,2.85286314632908,13.0169084455591,19.1569345481324,1.76401323508482,0,1,0,1,0,1,0,10.85985873978506
667,2.01490103780174,12.9174313917193,13.8591952779501,2.86090352829654,1,0,0,1,0,1,0,4.84434205518361
668,0.612982140623828,10.3760444308357,6.47793294450518,1.62634848007991,0,1,0,1,0,1,0,3.9831149497473564
669,0.151593466331121,8.69022890786007,12.0096960298918,1.41392895441192,0,1,0,1,0,1,0,8.493846874284332
670,1.83600364803468,13.3974743664588,14.4261282954425,0.795609957970687,0,1,0,1,0,1,0,18.13216155845803
671,2.27542971019049,10.5219902734708,24.4408940861739,1.66158710638535,0,1,0,1,0,1,0,14.709366720678949
672,1.64206027560716,12.0023929109156,16.8444531865228,3.40618058416273,0,1,0,1,0,1,0,4.945261347810576
673,1.29603954379829,11.4146857508856,9.21652198550647,1.98278861557322,0,1,0,1,0,1,0,4.648262509234749
674,2.66455941703907,10.4616566002127,8.31470518502664,2.61470518502664,0,1,0,1,0,1,0,3.1799780841991656
675,0.92852202512487,10.2320313409669,2.51088446412259,0.52207051717544,0,1,0,1,0,1,0,4.809473780873966
676,0.76251421655337,12.5318141571911,27.599315611014,0.959048835019956,0,1,0,1,0,1,0,28.777800048565524
677,3.56380267366842,11.5958880174196,27.3993254383751,0.69221724359889,0,1,0,1,0,1,0,39.581974722160815
678,1.30305263884686,12.2933057611936,2.33449308413377,0.863599169212002,0,1,0,1,0,1,0,2.703213675233033
679,0.0992312162528322,13.5963584000405,7.93040508778455,0.967967843563358,0,1,0,1,0,1,0,8.192839401142223
680,1.44441633893229,11.3264169944011,17.5333333333333,0.340249672265625,0,1,0,1,0,1,0,51.530786838335096
681,1.10435417095786,13.4528779483713,24.19084603306,0.0619015026011027,0,1,1,0,0,1,0,390.79578066056627
682,3.31731557922598,11.9078514245473,20.7148667952857,1.00698627956285,0,1,1,0,0,1,0,20.571150983584783
683,0.823001106692665,9.67820856703142,10.4373263920745,1.60580528609336,0,1,0,1,0,1,0,6.499745942091564
684,0.218080427858482,10.1290080681989,10.1008472902896,0.512110322628168,0,1,0,1,0,1,0,19.72396736400801
685,0.71009535318872,10.8645253055712,15.4889063730456,0.324420406827144,0,1,0,1,0,1,0,47.743317149892846
686,1.58645226054693,12.6811655740885,17.8212062942332,2.26542409168908,0,1,0,1,0,1,0,7.866609329181215
687,0.23968811900512,13.506723938969,5.39357993082064,0.760893895666431,0,1,0,1,0,1,0,7.088478382516998
688,0.313371779147957,13.7954599050001,23.642788153924,1.81227316971862,0,1,0,1,0,1,0,13.045929581132
689,0.965112060707888,9.52049229847341,22.4469464589849,2.5643947319492,0,1,0,1,0,1,0,8.753311718872135
690,1.88898518969345,10.0957742906294,26.4263116156033,4.23722096271425,0,1,0,1,0,1,0,6.236708410569958
691,0.975824220701654,11.9595637159951,3.47590427715122,1.24540912204847,0,0,0,1,0,1,0,2.79097383792564
692,2.4373621173638,8.60486387193709,14.2422259893009,2.9624500929087,0,1,0,1,0,1,0,4.807583433521097
693,0.495073560076861,14.6579182088633,11.1589625252135,4.27306076874896,0,1,0,1,0,1,0,2.6114682493693047
694,2.23589882773572,11.1945639868691,9.13046281460483,2.62192231324843,0,1,0,1,0,1,0,3.4823544421850716
695,3.11929338125043,10.1182520563948,14.8270391727453,5.4940056093012,0,1,0,1,0,1,0,2.6987666608209375
696,3.46268604569178,10.1626860456918,29.6287415157841,4.7660554700923,0,1,0,1,0,1,0,6.216617012057207
697,0.344371872284,12.1669835427408,21.3673701273529,2.75032629479404,0,1,0,1,0,1,0,7.769030957453362
698,1.49735832562868,12.5113554150248,21.9875093160176,0.620139188664638,0,1,0,1,0,1,0,35.45576496038556
699,1.13122500687889,7.7555999774426,25.6619769149627,3.0154518237822,0,1,0,1,0,1,0,8.510159808414905
700,0.269257300357296,8.81810229623758,21.9911849390687,2.71589480535791,0,1,0,1,0,1,0,8.097215288193249
701,1.82301609458948,9.13303452110321,10.7721200623388,1.82502125911294,0,1,0,1,0,1,0,5.902462784227861
702,0.310939261810159,6.99633252434754,6.96872614338924,1.28524216663118,0,1,0,1,0,1,0,5.422111353267655
703,2.52534933034175,7.38408895207881,17.8696603348435,0.686842715192157,0,1,1,0,0,1,0,26.01710688573603
704,4.51248577435814,9.70147928997881,14.6962901236585,8.43963280071094,0,1,0,1,0,1,0,1.7413423629545244
705,1.7475357437788,11.2053571428571,14.2887390586317,1.31195334434597,0,1,0,1,0,1,0,10.891194507953228
706,0.715775106628726,13.2008414602105,19.5604893758142,0.441988552816568,0,1,0,1,0,1,0,44.2556470097815
707,2.99465730323229,12.4125650006173,18.9918376884649,3.48610643479088,0,1,0,1,0,1,0,5.4478651308316
709,1.38887966442545,13.0836088084378,3.571104881965,2.42763684761226,0,1,1,0,0,1,0,1.4710210406788873
710,1.14490588311008,9.13150233966234,21.7306615142446,1.8164402812687,0,1,0,1,0,1,0,11.963322845420898
711,0.512370843216004,9.03505301298057,15.5477134377747,4.28252397826668,1,0,0,1,0,1,0,3.6305023665197367
712,0.620021407852704,9.87768452787299,5.81168245021293,0.843821343505198,0,1,0,1,0,1,0,6.887337580335961
714,0.772898026809983,10.5428914468742,19.7467522695491,2.31965029635909,0,1,0,1,0,1,0,8.51281432401405
715,0.0480946167339056,9.14315201620585,6.42924634378539,0.375037086239153,0,1,0,1,0,1,0,17.142961535504252
716,1.16328871704937,10.8263163486443,16.3805624351028,0.34598404361077,0,1,0,1,0,1,0,47.34484938713195
718,0.375697603897898,9.11167229986548,25.1097034705641,0.522433727597367,0,1,0,1,0,1,0,48.06294491368641
719,4.69679969268762,8.64938417836544,11.546183871053,1.54298356374068,0,1,0,1,0,1,0,7.483024539199498
720,0.489156292528392,12.9764176489378,11.1730945224848,2.69667687354702,1,0,0,1,0,1,0,4.143282657290895
722,0.98652629144792,10.3815818859965,19.4821538661125,4.09158436598342,0,1,1,0,0,1,0,4.761518307695931
723,0.681050627302184,11.6407506996342,4.15980958485899,1.56665556000647,0,1,0,1,0,1,0,2.655216431135514
726,0.815660751471965,11.0091313046915,4.78157309194022,0.989108453915387,0,1,1,0,0,1,0,4.834225279353702
727,0.360369599719126,12.9388973278014,21.0079775879744,0.582473799148966,0,1,0,1,0,1,0,36.06681986154311
728,2.12218366184736,13.2992669275205,22.575,1.56702241202558,0,1,0,1,0,1,0,14.406303207124447
729,1.16583848432122,9.61344635583408,23.5623362239644,2.78760031604593,0,1,0,1,0,1,0,8.45255185556385
730,0.765850392526275,10.7784941286218,24.3485848048421,1.28879238744885,0,1,0,1,0,1,0,18.892557903014815
731,0.032801374584615,10.7826677288222,26.3160224439643,0.132917243253608,0,1,0,1,0,1,0,197.98802472718273
732,1.24551236723912,11.5704425313423,16.7207369080469,0.333923721233788,0,1,0,1,0,1,0,50.073522319009825
733,2.15521671477116,12.2530887216138,27.0060193581805,0.919597303233324,1,0,1,0,0,1,0,29.367223308753463
734,0.849066803926419,13.8263806618464,15.1625966224904,0.90431664873509,1,0,1,0,0,1,0,16.76691084223544
736,3.02741534340394,13.4137058330687,11.0060454411773,2.7025868944098,0,1,1,0,0,1,0,4.072411312266367
737,0.843204249000948,13.6005884190504,5.8095399541467,0.161955568722021,0,1,0,1,0,1,0,35.871196032278085
738,0.735845605592601,9.75630216415767,5.58813040808873,1.39385927202258,1,0,0,1,0,1,0,4.009106600826346
739,0.739021154000483,10.1021282782953,8.80324052747342,1.58017058629633,1,0,0,1,0,1,0,5.571069733747433
740,1.17863147387946,12.9969937868698,18.6256252607493,0.378006213130202,0,1,0,1,0,1,0,49.2733310029849
741,0.975660371401972,13.6514363059441,19.3937468718868,1.00033546359694,0,1,0,1,0,1,0,19.387243157562416
742,1.76748676231298,14.1977717390206,4.5273320637933,0.429324938325493,0,1,0,1,0,1,0,10.54523429608205
743,0.67412041067297,11.7361119027057,25.6286765379474,2.77045294802981,0,1,0,1,0,1,0,9.250717127743703
744,4.06887849859601,9.02012220593164,8.96804851057701,4.8802074373117,0,1,0,1,0,1,0,1.8376367451128528
745,0.575115345917226,12.8794016347603,13.2184442245687,1.62716321597517,0,1,0,1,0,1,0,8.123612981655805
746,0.48157594100363,8.52936743408911,8.66175068942765,2.63411252596042,0,1,0,1,0,1,0,3.2882994192776565
747,1.34152538742765,9.01094337509274,11.3959977103389,2.73424702091128,0,1,0,1,0,1,0,4.167874234911226
748,0.300137132395633,8.91869607538158,13.5492070345129,1.93836781857586,0,1,0,1,0,1,0,6.990008245425603
749,1.28090687805256,9.06991380918504,18.4812835018424,1.82255683392398,0,1,0,1,0,1,0,10.140305727559698
751,1.21964260121744,9.55173527467275,24.6482647253273,2.13458558962935,0,1,0,1,0,1,0,11.547096000777945
752,0.639667117500831,10.1532020122587,10.8641471847512,0.383364366166973,0,1,0,1,0,1,0,28.338959338801352
753,2.19867283230124,12.7326243482226,12.7302602374545,3.26819159638114,0,1,0,1,0,1,0,3.8952001013498365
754,3.46052194180214,10.4398077014412,12.2772631498266,2.74227130139127,0,1,0,1,0,1,0,4.477041765925139
755,0.48262092175024,9.10989293162628,4.41964684233052,3.13866465980135,0,1,0,1,0,1,0,1.4081296734039264
756,0.517451372966093,10.0622392413103,17.8884468625518,0.706964681247143,0,1,0,1,0,1,0,25.303169079104674
757,1.23537394765378,11.6661286116803,28.9127551547839,0.695802376459625,0,1,1,0,0,1,0,41.55311354625936
758,0.276357764282665,11.8681737305302,10.003734345,2.27211499271475,1,0,1,0,0,1,0,4.402829248112754
759,0.568373346142799,10.5115419003648,17.8987001801198,1.57947646994823,0,1,0,1,0,1,0,11.332046105572221
760,1.49113147387947,12.9969937868698,9.56312526074926,0.603475158692145,0,1,1,0,0,1,0,15.846758765471844
761,1.53516525575269,10.1466341731219,8.02080331067932,2.85035961374789,1,0,0,1,0,1,0,2.8139618846665106
762,1.15600608007388,12.1414490111311,4.89717805567291,0.267239876766908,1,0,0,1,0,1,0,18.325027368368108
763,0.0810454082614029,13.1165073583035,4.50780005286617,0.526322654723529,1,0,0,1,0,1,0,8.564708382606224
764,0.878346053920893,13.2646250530638,28.1368151556043,0.96826629988368,0,1,0,1,0,1,0,29.058963591921394
765,0.641360356388731,10.7115459677633,17.176247171928,0.26470120416468,0,1,0,1,0,1,0,64.88919166851258
766,0.019531845759218,8.88033129996084,10.6063103033164,1.41662075427676,0,1,0,1,0,1,0,7.487049918826958
767,0.236107283432176,11.6144833557482,21.3514620355534,1.03492993917325,0,1,0,1,0,1,0,20.630828452609975
768,0.398822293327484,12.4272646631943,13.5571417453388,2.49509447344892,0,1,0,1,0,1,0,5.433518405657414
769,0.593589941452493,10.1847717231288,10.0954754284552,3.32703580095043,1,0,0,1,0,1,0,3.034375351648227
770,0.173785406025686,16.4473684210526,8.83080909932045,1.68344067826779,0,1,0,1,0,1,0,5.245690693661442
771,4.8,13.9874471444984,24.4971072292193,2.21976365810766,0,1,1,0,0,1,0,11.03590787232862
772,0.901767913974137,12.6704371415154,19.7689003419905,1.65225989938122,0,1,1,0,0,1,0,11.96476435056861
774,1.26553165069529,11.7323899135133,13.8215938527352,0.269042349332707,0,1,1,0,0,1,0,51.37330196162888
775,0.140816002766762,12.9914365406472,7.81750477968576,1.05020617007302,1,0,0,1,0,1,0,7.443781042671092
779,1.65659299786367,10.1115415427554,5.49221380564828,1.619629521007,0,1,0,1,0,1,0,3.3910309329466357
781,0.0298985681462707,8.64664514623952,4.88793841513959,0.272569834982786,0,1,0,1,0,1,0,17.932792949917904
782,0.939138821413167,8.47446942853259,7.32344678707878,1.58461638604203,0,1,0,1,0,1,0,4.62158971192447
783,0.866294164662804,8.3963648331077,1.24082683936151,0.0781045954248967,0,1,0,1,0,1,0,15.886732817848806
784,1.58767346381089,12.6038584461855,28.366249361694,1.97106521469985,1,0,1,0,0,1,0,14.391329698349711
785,0.160861333725506,11.4953755452708,8.25119880001998,0.683428714367437,0,1,0,1,0,1,0,12.073239866219353
786,3.86258580591453,11.9065754435058,7.18381501762542,2.28495646649057,0,1,1,0,0,1,0,3.1439614377681924
787,1.77107265622566,9.11966239004689,11.0418401192469,0.525214225613272,0,1,0,1,0,1,0,21.023497804831496
788,0.302957140124889,10.3411306764129,6.48795561394734,0.677094311077184,0,1,0,1,0,1,0,9.582056011703456
790,0.779367343065498,11.565711447554,9.91529062415826,1.13253081487859,0,1,0,1,0,1,0,8.754985289491838
791,0.541837077475492,12.6321205200526,24.0672386441921,3.18816947190592,0,1,0,1,0,1,0,7.5489207384588815
792,1.60520174390393,12.0171136713605,9.2497622943354,0.32329612249994,0,1,0,1,0,1,0,28.61080492648691
793,2.67008324377869,10.6427295074307,6.40220615693309,1.04073298097978,0,1,0,1,0,1,0,6.151631853644
794,0.052812917028497,10.8284178172746,5.64373073430315,0.34256019721888,0,1,0,1,0,1,0,16.475150295108776
795,4.8,9.01178459100245,18.0451316321851,4.40635502347777,0,1,0,1,0,1,0,4.095251412116756
798,1.65639815163858,11.4112528688616,4.11900139767282,2.80747549336293,1,0,0,1,0,1,0,1.4671548896545776
799,1.00648466447574,15.3495582107143,14.9680056195721,0.676720743457651,1,0,0,1,0,1,0,22.11843772232289
800,0.234192193623002,11.5256157410148,9.95980793463775,1.87626393170534,0,1,0,1,0,1,0,5.308319243543344
801,0.486656758187685,11.2513585766741,4.68769854147635,1.88359965799536,0,1,0,1,0,1,0,2.4886915441815702
802,1.16793109736494,11.9896906822763,22.7114504864057,1.21468498259745,1,0,1,0,0,1,0,18.697399582433412
803,0.379638659303538,10.4545889405304,23.552899377646,2.02371296242482,0,0,0,0,0,1,0,11.638458523991877
804,2.27717135060523,10.7207502136034,25.7751914493589,0.732440379485709,0,0,0,0,0,1,0,35.190838969660895
806,1.12018104077555,13.9652863468327,14.5409526361391,3.99660106452293,1,0,0,1,0,1,0,3.638329771068816
807,0.827913843104,14.375,6.54058276862079,3.27774564390393,1,0,0,1,0,1,0,1.9954515936235633
808,0.000448486383518798,11.4454271524585,28.0364751044419,0.870640819980451,0,1,0,1,0,1,0,32.202114191098254
809,2.18541086257837,12.1063455577505,25.8195974395488,3.76705904204141,0,1,0,1,0,1,0,6.854046393060217
810,2.46560491547111,11.7243476517102,26.0129107695741,2.3856863382729,0,1,0,1,0,1,0,10.903743024494139
811,0.825155113286087,12.9116869919771,12.9894736842105,4.06907009365774,0,1,0,1,0,1,0,3.1922462344545393
812,0.608909132871617,12.6686310801819,19.9758133642625,5.16093877248968,0,1,0,1,0,1,0,3.870577475311919
813,0.437389838913466,10.8459714724754,13.4792485893021,0.878376179234762,1,0,0,1,0,1,0,15.345644506258322
814,1.05039959208317,11.4763837265899,16.7595373076712,0.37369746257675,1,0,0,1,0,1,0,44.84787558392673
815,1.76111017068666,11.591228492951,14.8417594881909,6.82115196800308,1,0,0,1,0,1,0,2.1758435463410275
816,4.8,8.68045252851542,16.7788161821543,2.94925975911934,0,1,0,1,0,1,0,5.689161875373269
